Date,BCOMTR Index,LF98TRUU Index,LUACTRUU Index,LUATTRUU Index,SPXT Index
4/4/1997,161.169,,842.83,808.65,1001.25
4/7/1997,161.342,,845.95,811.07,1006.85
4/8/1997,161.298,,844.86,810.27,1012.41
4/9/1997,161.988,,844.86,810.35,1005.18
4/10/1997,163.161,,844.86,810.27,1002.22
4/11/1997,162.011,,841.57,807.84,974.94
4/14/1997,163.283,,842.16,808.24,982.98
4/15/1997,162.879,,845.62,811.72,997.5
4/16/1997,161.856,,845.03,811.15,1009.22
4/17/1997,162.815,,847.22,812.85,1006.93
4/18/1997,164.178,,848.15,813.58,1012.97
4/21/1997,164.799,,846.97,812.77,1005.08
4/22/1997,164.763,,848.9,814.15,1023.9
4/23/1997,165.124,,847.05,812.93,1022.67
4/24/1997,165.154,,845.19,811.48,1019.43
4/25/1997,165.919,,844.44,810.99,1011.75
4/28/1997,165.026,,846.12,812.37,1021.92
4/29/1997,165.966,,853.79,818.27,1049.85
4/30/1997,167.415,477.23,855.52,820.35,1059.7
5/1/1997,167.319,,857.15,821.24,1056.13
5/2/1997,166.393,,858.26,822.14,1075.23
5/5/1997,166.544,,859.12,822.88,1098.14
5/6/1997,166.213,,859.29,822.88,1094.95
5/7/1997,166.772,,855.61,820.26,1079.05
5/8/1997,168.158,,858,822.06,1085.21
5/9/1997,169.025,,860.48,824.03,1091.49
5/12/1997,169.94,,862.02,825.26,1108.58
5/13/1997,170.409,,859.12,823.13,1102.78
5/14/1997,169.833,,860.83,824.44,1106.79
5/15/1997,170.512,,862.45,825.34,1114.86
5/16/1997,171.721,,861,824.19,1099
5/19/1997,171.041,,861,824.23,1103.68
5/20/1997,169.445,,861.51,824.78,1114.88
5/21/1997,170.559,,859.71,823.54,1111.94
5/22/1997,170.566,,858.69,822.86,1107.08
5/23/1997,169.914,,859.37,823.37,1122.16
5/27/1997,168.914,,857.75,822.24,1125.72
5/28/1997,170.489,,857.58,822.09,1122.6
5/29/1997,171.7,,860.14,824.01,1118.62
5/30/1997,169.885,487.44,865.2,827.44,1124.22
6/2/1997,168.551,,866.16,827.86,1121.69
6/3/1997,167.724,,867.98,829.21,1120.54
6/4/1997,165.687,,867.89,829.18,1113.69
6/5/1997,165.012,,867.89,829.2,1118.23
6/6/1997,163.925,,873.6,833.54,1137.62
6/9/1997,163.709,,871.35,831.81,1144.15
6/10/1997,162.718,,870.83,831.49,1147.3
6/11/1997,162.892,,871.44,831.81,1153.21
6/12/1997,162.669,,875.68,835.25,1171.91
6/13/1997,162.746,,878.71,837.09,1184.9
6/16/1997,162.514,,880.35,838.33,1185.78
6/17/1997,163.532,,879.48,837.6,1186.47
6/18/1997,161.673,,881.04,838.71,1179.41
6/19/1997,161.737,,881.3,838.92,1191.29
6/20/1997,160.709,,882.95,840.13,1192.24
6/23/1997,161.267,,881.73,839.27,1165.62
6/24/1997,160.696,,881.65,839.31,1189.13
6/25/1997,160.919,,880,838.17,1179.42
6/26/1997,159.617,,877.67,836.53,1172.63
6/27/1997,160.176,,879.83,838.11,1177.45
6/30/1997,160.121,494.2,877.45,836.68,1174.59
7/1/1997,159.617,,880.79,838.91,1182.57
7/2/1997,159.453,,882.55,840.17,1199.98
7/3/1997,157.707,,888.25,844.41,1217.11
7/7/1997,155.73,,891.06,846.51,1210.86
7/8/1997,156.283,,891.06,846.49,1219.82
7/9/1997,156.751,,892.55,847.65,1204.99
7/10/1997,156.003,,892.55,847.68,1213.32
7/11/1997,156.509,,893.78,848.56,1217.34
7/14/1997,157.506,,893.19,848.09,1219.6
7/15/1997,158.333,,893.74,848.37,1229.4
7/16/1997,157.484,,897.21,850.92,1243.86
7/17/1997,158.385,,897.29,850.97,1237.28
7/18/1997,158.637,,895.14,849.47,1215.63
7/21/1997,157.571,,894.51,849.04,1212.5
7/22/1997,158.374,,900.62,853.5,1240.44
7/23/1997,159.48,,901.67,854.19,1243.9
7/24/1997,160.41,,901.41,854.09,1248.88
7/25/1997,161.898,,900.2,853.2,1246.87
7/28/1997,163.638,,902.54,855.01,1243.76
7/29/1997,163.731,,905.19,857.01,1251.66
7/30/1997,164.018,,907.54,858.81,1265.21
7/31/1997,165.319,507.77,909.56,860.68,1268.05
8/1/1997,166.088,,900.11,853.55,1258.59
8/4/1997,167.121,,899.55,853.17,1262.81
8/5/1997,166.06,,899.03,852.83,1265.58
8/6/1997,166.091,,899.94,853.56,1276.25
8/7/1997,165.502,,897.93,852.18,1264.2
8/8/1997,165.13,,890.74,847.01,1240.74
8/11/1997,164.37,,891.43,847.67,1245.67
8/12/1997,164.242,,890.44,847.01,1231.82
8/13/1997,164.798,,892.25,848.5,1226.1
8/14/1997,164.438,,896.71,851.4,1229.8
8/15/1997,163.949,,897.79,852.09,1197.99
8/18/1997,162.804,,900.63,854.35,1213.68
8/19/1997,164.303,,900.89,854.48,1231.68
8/20/1997,163.131,,899.6,853.48,1249.61
8/21/1997,163.426,,896.52,851.27,1230.61
8/22/1997,164.276,,893.27,849.11,1228.63
8/25/1997,163.13,,893.02,848.9,1224.12
8/26/1997,163.196,,893.7,849.39,1214.64
8/27/1997,164.586,,893.96,849.53,1215.72
8/28/1997,164.462,,898.51,852.88,1202.56
8/29/1997,165.153,506.62,896.13,851.96,1197.01
9/2/1997,165.412,,898.65,853.6,1234.44
9/3/1997,166.053,,897.86,852.98,1235.14
9/4/1997,165.272,,897.68,852.84,1239.17
9/5/1997,165.372,,896.07,851.73,1236.82
9/8/1997,164.623,,897.93,853.1,1239.76
9/9/1997,164.852,,897.65,852.95,1242.98
9/10/1997,164.719,,896.56,852.18,1223.6
9/11/1997,165.078,,895.19,851.19,1215.41
9/12/1997,163.929,,900.5,855.2,1230.52
9/15/1997,163.686,,900.94,856.18,1225.26
9/16/1997,163.856,,910.34,863.19,1259.72
9/17/1997,163.609,,911.48,864.01,1256.29
9/18/1997,164.116,,911.21,863.79,1262.06
9/19/1997,163.922,,912.04,864.38,1266.37
9/22/1997,164.594,,913.98,865.89,1272.95
9/23/1997,164.751,,912.27,864.59,1268.29
9/24/1997,164.958,,915.39,866.97,1258.4
9/25/1997,166.33,,911.18,863.81,1249.65
9/26/1997,166.836,,913.43,865.49,1259.79
9/29/1997,167.621,,913.37,865.55,1270.64
9/30/1997,167.002,516.66,911.81,864.9,1262.56
10/1/1997,166.739,,916.8,868.31,1273.51
10/2/1997,167.57,,918.11,869.35,1280.3
10/3/1997,169.917,,918.4,869.69,1286.42
10/6/1997,168.398,,921.43,872.04,1296.63
10/7/1997,168.801,,922.93,873.13,1310.6
10/8/1997,169.551,,915.52,867.69,1298.58
10/9/1997,169.491,,915,867.24,1294.32
10/10/1997,170.872,,911.79,864.81,1289.54
10/13/1997,,,,,1291.03
10/14/1997,168.568,,916.71,868.5,1293.94
10/15/1997,168.751,,914.93,867.24,1287.88
10/16/1997,168.782,,915.22,867.4,1273.92
10/17/1997,167.536,,911.92,864.88,1259.16
10/20/1997,168.32,,913.25,865.87,1274.44
10/21/1997,168.417,,913.49,865.97,1296.68
10/22/1997,170.146,,914.36,866.6,1291.71
10/23/1997,168.728,,919.98,870.88,1267.98
10/24/1997,167.737,,921.71,872.2,1255.91
10/27/1997,168.145,,927.1,876.43,1169.69
10/28/1997,166.349,,923.26,873.31,1229.52
10/29/1997,166.862,,927.37,876.42,1226.21
10/30/1997,167.917,,930.81,878.78,1205.79
10/31/1997,167.664,517.12,923.37,879.96,1220.4
11/3/1997,167.857,,920.24,877.3,1252.96
11/4/1997,167.047,,918.1,875.76,1255.33
11/5/1997,167.056,,918.46,876.1,1258.18
11/6/1997,166.817,,921.3,878.27,1251.97
11/7/1997,167.366,,921.3,878.19,1238.2
11/10/1997,166.806,,921.54,878.5,1229.79
11/11/1997,,,,,1233.33
11/12/1997,167.161,,923.06,879.53,1209.82
11/13/1997,167.548,,924.21,880.41,1224.2
11/14/1997,166.908,,923.65,881.07,1239.88
11/17/1997,165.996,,925.11,882.35,1263.76
11/18/1997,165.09,,925.23,882.35,1253.26
11/19/1997,164.485,,927.37,884.05,1261.95
11/20/1997,162.537,,926.27,883.23,1281.19
11/21/1997,163.345,,927.61,884.39,1286.69
11/24/1997,162.925,,925.66,882.99,1264.79
11/25/1997,162.003,,926.57,883.65,1270.48
11/26/1997,161.327,,927.85,883.62,1271.83
11/28/1997,161.008,522.06,928.58,884.55,1276.89
12/1/1997,160.619,,929.13,884.72,1302.82
12/2/1997,160.384,,929.31,884.96,1298.7
12/3/1997,159.665,,930.55,885.9,1305.84
12/4/1997,158.624,,930.45,885.94,1300.98
12/5/1997,159.398,,927.36,883.58,1315.28
12/8/1997,159.882,,924.63,881.45,1313.47
12/9/1997,159.892,,925.34,882.06,1304.66
12/10/1997,159.955,,928.06,884.25,1296.74
12/11/1997,158.622,,932.61,887.68,1277.22
12/12/1997,157.956,,937.33,891.2,1275.16
12/15/1997,157.35,,933.9,889.87,1288.56
12/16/1997,156.624,,934.71,890.44,1294.78
12/17/1997,157.529,,933.18,889.23,1291.52
12/18/1997,157.642,,935.85,891.27,1277.89
12/19/1997,157.211,,938.18,893.07,1266.5
12/22/1997,156.021,,938.92,893.58,1275.78
12/23/1997,156.419,,938.86,893.53,1256.32
12/24/1997,157.04,,938.42,893.25,1247.75
12/26/1997,156.984,,938.58,893.4,1252.79
12/29/1997,155.558,,938.33,893.23,1275.81
12/30/1997,155.579,,935.81,891.28,1299.34
12/31/1997,154.579,526.64,938.42,893.86,1298.82
1/2/1998,153.368,,943.8,897.58,1305.04
1/5/1998,152.197,,952.37,904.22,1307.78
1/6/1998,151.584,,953.31,905.14,1293.8
1/7/1998,151.674,,950.13,902.82,1290.66
1/8/1998,150.621,,954.05,906.13,1280.07
1/9/1998,149.422,,958.89,910.06,1242.1
1/12/1998,148.224,,959.71,910.54,1257.53
1/13/1998,150.429,,958.85,909.73,1274.87
1/14/1998,150.515,,956.84,908.24,1282.71
1/15/1998,150.927,,951.24,907.92,1273.1
1/16/1998,151.807,,947.86,905.25,1287.53
1/20/1998,151.861,,947.09,904.73,1310.43
1/21/1998,151.484,,948.64,905.96,1300.08
1/22/1998,151.53,,947.58,905.27,1289.68
1/23/1998,152.119,,940,899.38,1282.4
1/26/1998,154.041,,944.45,902.78,1281.54
1/27/1998,154.724,,940.97,899.97,1297.7
1/28/1998,155.37,,941.56,900.37,1309.31
1/29/1998,156.656,,948.02,905.48,1320.16
1/30/1998,155.15,536.12,949.55,907.55,1313.19
2/2/1998,155.436,,947.36,905.49,1341.32
2/3/1998,153.711,,947.89,905.99,1347.72
2/4/1998,153.846,,947.98,906.09,1349.11
2/5/1998,154.715,,944.91,903.75,1344.77
2/6/1998,154.306,,945.04,903.8,1356.96
2/9/1998,153.592,,943.57,902.69,1354.75
2/10/1998,153.801,,944.85,903.68,1365.85
2/11/1998,152.633,,947.51,906.49,1367.49
2/12/1998,152.61,,947.83,906.13,1373.16
2/13/1998,152.492,,952.55,907.7,1367.77
2/17/1998,150.043,,956.09,910.45,1371.41
2/18/1998,151.122,,953.84,908.77,1384.24
2/19/1998,151.214,,953.26,908.29,1379.19
2/20/1998,149.973,,952.17,907.45,1387.16
2/23/1998,147.447,,950.12,905.84,1392.46
2/24/1998,146.511,,945.12,901.82,1382.29
2/25/1998,147.226,,948.23,904.11,1399.04
2/26/1998,147.374,,947.06,903.2,1406.95
2/27/1998,148.477,539.26,949.24,904.85,1407.9
3/2/1998,148.979,,945.76,901,1405.73
3/3/1998,147.607,,941.98,898.86,1411.54
3/4/1998,147.423,,942.76,899.56,1405.56
3/5/1998,147.353,,941.98,898.96,1389.27
3/6/1998,146.558,,944.93,901.25,1417.1
3/9/1998,145.552,,948.43,904.05,1412.58
3/10/1998,145.971,,948.83,904.35,1428.63
3/11/1998,146.047,,951.01,906.02,1434.56
3/12/1998,146.563,,954.71,908.98,1436.73
3/13/1998,145.732,,953.97,908.34,1434.99
3/16/1998,144.134,,956.62,910.38,1449.33
3/17/1998,143.638,,955.14,909.23,1450.91
3/18/1998,145.9,,954.32,908.55,1457.79
3/19/1998,145.504,,954.03,908.28,1463.51
3/20/1998,145.822,,955.28,909.27,1476.17
3/23/1998,151.136,,955.83,909.82,1471.35
3/24/1998,149.312,,955.85,909.9,1484.92
3/25/1998,149.926,,952.45,907.15,1479.95
3/26/1998,150.736,,950.95,905.92,1478.43
3/27/1998,150.664,,950.58,905.56,1471.49
3/30/1998,150.093,,949.59,904.92,1468.97
3/31/1998,148.907,544.32,952.75,907.32,1480
4/1/1998,147.431,,955.92,909.39,1488.7
4/2/1998,148.391,,959.56,912.14,1504.69
4/3/1998,148.601,,964.49,916.13,1508.32
4/6/1998,146.829,,962.31,914.43,1506.56
4/7/1998,147.138,,961.49,913.85,1491.12
4/8/1998,148.044,,958.51,911.57,1480.54
4/9/1998,148.622,,959.1,912.03,1492.68
4/13/1998,147.747,,955.78,909.41,1491.45
4/14/1998,147.513,,957.8,911,1499.59
4/15/1998,148.976,,960.35,912.22,1504.4
4/16/1998,149.477,,961.31,913.03,1489.44
4/17/1998,148.768,,961.42,913.14,1509.01
4/20/1998,148.834,,959.31,911.54,1510.26
4/21/1998,150.248,,957.22,909.91,1514.33
4/22/1998,148.635,,957.17,909.89,1519.62
4/23/1998,147.893,,956.72,909.48,1504.91
4/24/1998,147.583,,958.4,910.78,1489.21
4/27/1998,147.74,,951.32,905.25,1460.5
4/28/1998,148.404,,951.32,905.34,1458.73
4/29/1998,147.371,,951.07,905.13,1471.77
4/30/1998,146.959,546.47,958.77,911.36,1494.89
5/1/1998,148.312,,959.8,911.76,1507.33
5/4/1998,148.629,,960.21,912.12,1508.77
5/5/1998,147.986,,958.7,911.01,1499.97
5/6/1998,147.101,,960.95,912.87,1486.1
5/7/1998,146.237,,960.95,912.95,1472.98
5/8/1998,145.876,,959.07,911.44,1490.48
5/11/1998,144.87,,955.47,908.67,1489.2
5/12/1998,144.985,,960.47,912.55,1501.58
5/13/1998,144.111,,961.41,913.25,1506
5/14/1998,144.443,,959.43,911.84,1504.03
5/15/1998,143.019,,959.82,912.1,1492.46
5/18/1998,141.272,,963.25,914.7,1488.71
5/19/1998,140.905,,962.75,914.28,1493.7
5/20/1998,139.805,,965.51,916.28,1506.75
5/21/1998,140.153,,963.26,914.28,1500.8
5/22/1998,140.692,,964.57,915.09,1495.19
5/26/1998,138.847,,968.13,917.89,1473.06
5/27/1998,138.691,,969.86,919.43,1470.84
5/28/1998,138.569,,969.37,919.03,1478.28
5/29/1998,139.721,548.37,970.15,920.83,1469.19
6/1/1998,138.5,,971.88,921.96,1469.46
6/2/1998,138.528,,970.81,921.12,1472.48
6/3/1998,138.361,,970.76,921.02,1458.68
6/4/1998,138.517,,969.64,920.07,1474.99
6/5/1998,138.05,,970.72,921.02,1500.68
6/8/1998,137.071,,971.35,921.54,1503.27
6/9/1998,135.61,,971.37,921.56,1506.93
6/10/1998,135.384,,976.17,925.37,1498.75
6/11/1998,134.094,,980.57,928.95,1475.29
6/12/1998,134.301,,981,929.36,1481.06
6/15/1998,132.445,,978.9,931.66,1451.65
6/16/1998,132.989,,975.64,928.79,1465.91
6/17/1998,135.502,,970.55,924.54,1492.28
6/18/1998,134.434,,973.1,926.44,1491.34
6/19/1998,136.502,,974.67,927.67,1483.65
6/22/1998,136.961,,975.98,928.69,1487.12
6/23/1998,138.905,,977.22,929.67,1509.07
6/24/1998,138.919,,976.13,929.2,1527.18
6/25/1998,137.495,,975.96,929.12,1522.32
6/26/1998,137.122,,976.88,929.96,1527.86
6/29/1998,135.598,,976.73,929.9,1535.01
6/30/1998,136.722,550.34,977.32,931.44,1528.87
7/1/1998,135.963,,978.11,931.82,1548.77
7/2/1998,135.569,,979.85,933.11,1545.89
7/6/1998,134.113,,982,934.82,1560.83
7/7/1998,134.6,,980.68,933.71,1557.25
7/8/1998,134.799,,979.72,932.91,1573.45
7/9/1998,133.865,,981.42,934.3,1562.92
7/10/1998,132.61,,980.85,933.91,1570.71
7/13/1998,132.551,,978.15,931.77,1571.93
7/14/1998,133.326,,976.57,930.58,1588.67
7/15/1998,133.312,,977.59,931.19,1584.94
7/16/1998,132.638,,976.44,930.15,1597.36
7/17/1998,133.211,,975.67,929.72,1601.08
7/20/1998,131.46,,977.96,931.57,1597.52
7/21/1998,131.017,,980.05,933.3,1571.85
7/22/1998,131.111,,979.51,932.83,1570.63
7/23/1998,130.405,,980.81,934.02,1537.82
7/24/1998,130.873,,979.98,933.35,1539.23
7/27/1998,130.505,,979.6,933.09,1547.97
7/28/1998,130.268,,978.35,932.13,1524.99
7/29/1998,129.569,,976.79,931.04,1518.5
7/30/1998,129.675,,978.32,932.38,1542.66
7/31/1998,128.487,553.47,976.4,932.9,1512.59
8/3/1998,126.441,,980.32,935.81,1501.53
8/4/1998,127.051,,981.69,937.02,1447.15
8/5/1998,126.833,,982.04,937.42,1459.92
8/6/1998,127.17,,981.35,936.84,1471.12
8/7/1998,127.537,554.64,984.53,939.43,1470.88
8/10/1998,126.095,552.75,984.81,939.73,1462.45
8/11/1998,124.171,552.37,987.07,941.55,1443.61
8/12/1998,123.955,551.29,986,940.79,1464.47
8/13/1998,124.944,550.3,984.19,939.28,1451.93
8/14/1998,125.046,550,982,941.45,1435.58
8/17/1998,125.388,548.59,982.24,941.7,1463.88
8/18/1998,124.756,547.5,981.7,941.24,1487.71
8/19/1998,124.699,547.3,981.61,941.22,1483.56
8/20/1998,125.694,547.53,984.13,943.29,1474.92
8/21/1998,123.837,545.31,987.74,946.09,1460.95
8/24/1998,124.48,545.06,988.8,946.96,1470.28
8/25/1998,124.072,545.13,991.97,949.4,1476.64
8/26/1998,123.043,544.59,993.37,950.58,1465.06
8/27/1998,121.593,544.43,997.6,953.92,1408.98
8/28/1998,121.03,534.48,999.28,955.09,1388.3
8/31/1998,120.346,522.93,980.97,958.24,1293.9
9/1/1998,122.477,521.4,980.02,957.09,1343.94
9/2/1998,122.31,521.29,978.79,955.91,1339.14
9/3/1998,124.978,521.2,981.79,958.3,1328.07
9/4/1998,125.193,521.3,982.96,959.26,1316.81
9/8/1998,125.746,521.72,981.62,958.2,1383.92
9/9/1998,124.991,522.13,987.07,963.05,1360.66
9/10/1998,126.972,522.13,996.48,971.15,1325.51
9/11/1998,126.384,521.5,992.15,967.2,1364.95
9/14/1998,126.53,521.55,991.75,966.78,1393.17
9/15/1998,127.881,520.44,990.15,965.55,1403.94
9/16/1998,127.326,520.4,991.96,967.14,1414.59
9/17/1998,127.3,520.76,995.36,969.52,1378.68
9/18/1998,128.792,521.03,999.01,971.91,1380.34
9/21/1998,128.423,521.1,999.52,972.15,1385.51
9/22/1998,128.879,521.41,997.92,971.22,1393.28
9/23/1998,128.846,522.59,1000.39,973.72,1442.66
9/24/1998,129.749,523.29,1002.6,975.9,1411.04
9/25/1998,129.26,523.35,1003.75,976.66,1413.79
9/28/1998,129.234,524.34,1003.84,976.18,1419.57
9/29/1998,129.777,524.49,1005.25,977.85,1420.04
9/30/1998,129.683,525.29,1012.75,984.95,1376.79
10/1/1998,128.043,526.07,1020.16,990.62,1335.36
10/2/1998,128.6,525.73,1021.84,991.75,1357.38
10/5/1998,127.855,526.2,1030.73,998.84,1338.37
10/6/1998,128.317,524.1,1027.11,995.54,1333.07
10/7/1998,128.983,522.66,1021.32,990.36,1314.63
10/8/1998,127.097,519.09,1009.89,980.62,1299.44
10/9/1998,127.672,513.41,999.22,970.8,1333.23
10/12/1998,126.836,,,,1351.27
10/13/1998,127.186,513.1,1002,973.21,1347.41
10/14/1998,126.308,512.25,1010.64,979.94,1361.97
10/15/1998,126.403,507.75,993.61,978.42,1418.81
10/16/1998,127.163,509.44,1001.53,986.55,1430.92
10/19/1998,125.31,509.1,1000.82,985.99,1439
10/20/1998,125.295,509.45,996.54,982.1,1441.09
10/21/1998,125.975,510.59,994.97,980.99,1449.3
10/22/1998,125.7,511.22,992.4,978.74,1460.93
10/23/1998,125.803,512.2,989.17,976.54,1450.37
10/26/1998,126.256,513.06,990.84,978.96,1452.6
10/27/1998,125.34,513.7,995.9,983.36,1443.15
10/28/1998,125.499,513.78,996.22,983.71,1447.15
10/29/1998,125.344,515.14,998.89,985.73,1471.51
10/30/1998,125.826,514.53,997.13,981.8,1488.78
11/2/1998,125.746,514.51,990.32,975.53,1506.31
11/3/1998,125.695,514.92,990.89,976.22,1505.32
11/4/1998,125.693,516.19,983.97,970.34,1516.15
11/5/1998,126.097,516.46,983.87,970.38,1536.85
11/6/1998,126.004,516.53,978.44,965.63,1546.7
11/9/1998,124.741,519.14,983.57,970.52,1532.29
11/10/1998,125.076,519.86,985.45,972.14,1529.92
11/11/1998,125.115,,,,1520.04
11/12/1998,126.056,521.61,987.92,974.51,1515.75
11/13/1998,124.831,522.6,996.71,973.62,1526.71
11/16/1998,122.491,525.6,996.11,973.09,1540.51
11/17/1998,121.878,526.1,995.66,972.62,1545.21
11/18/1998,121.951,526.73,996.73,973.96,1552.4
11/19/1998,121.47,528.03,996.01,973.05,1563.52
11/20/1998,121.335,528.4,997.84,974.35,1578.37
11/23/1998,119.318,528.97,996.33,973.07,1611.84
11/24/1998,118.883,530.9,996.85,973.41,1604.87
11/25/1998,118.618,532.55,998.48,974.74,1610.28
11/27/1998,119.055,534.58,1000.12,976.16,1617.95
11/30/1998,116.76,535.88,1015.92,981.58,1579.02
12/1/1998,116.393,536.48,1018.9,983.94,1594.87
12/2/1998,116.017,537.08,1022.92,987.14,1589.77
12/3/1998,115.403,537.03,1023.28,987.21,1561.16
12/4/1998,115.239,535.91,1019.88,983.87,1597.27
12/7/1998,115.882,535.96,1017.73,981.99,1612.18
12/8/1998,114.436,536.46,1022.39,986.09,1603.69
12/9/1998,113.66,536.59,1025.01,988.69,1606.68
12/10/1998,112.731,536.54,1025.24,988.69,1581.65
12/11/1998,112.119,535.5,1021.57,985.39,1583.92
12/14/1998,113.372,535.8,1023.99,987.33,1549.63
12/15/1998,113.554,534.83,1017.11,984.46,1579.02
12/16/1998,115.629,534.81,1019.96,987,1577.87
12/17/1998,112.432,534.88,1020.46,987.16,1602.47
12/18/1998,112.047,534.39,1020.29,986.67,1613.41
12/21/1998,110.927,534.45,1017.14,983.64,1633.56
12/22/1998,111.069,533.92,1013.62,980.59,1634.58
12/23/1998,111.181,533.54,1008.1,975.91,1668.5
12/24/1998,111.313,533.42,1005.81,973.9,1665.45
12/28/1998,111.677,534.08,1010.33,977.81,1664.39
12/29/1998,112.374,534.36,1013.43,980.59,1687.03
12/30/1998,112.145,534.84,1016.64,983.25,1673.66
12/31/1998,112.796,536.47,1018.87,983.5,1670.01
1/4/1999,113.411,536.88,1017.67,982.38,1668.52
1/5/1999,113.106,537.14,1014.47,979.96,1691.25
1/6/1999,115.245,537.63,1016.41,982.35,1729.08
1/7/1999,115.487,537.99,1013.57,979.53,1725.64
1/8/1999,116.231,538.79,1009.29,975.16,1732.93
1/11/1999,117.136,539.12,1008.1,973.78,1717.69
1/12/1999,115.679,539.6,1012.26,976.96,1684.57
1/13/1999,113.572,539.36,1017.18,980.74,1677.73
1/14/1999,113.202,539.48,1023.92,986.34,1647.57
1/15/1999,113.014,539.3,1021.9,983.06,1689.82
1/19/1999,112.108,539.92,1021.06,982.75,1701.71
1/20/1999,111.58,539.96,1018.74,981.08,1708.09
1/21/1999,112.736,540.54,1021.67,984.02,1678.93
1/22/1999,112.833,540.58,1025.31,987.31,1665.39
1/25/1999,111.78,541.35,1024.48,986.7,1677.34
1/26/1999,110.88,541.44,1023.49,986.16,1702.27
1/27/1999,111.134,542.62,1023.75,986.49,1690.08
1/28/1999,111.971,543.25,1024.89,987.82,1720.44
1/29/1999,112.304,544.43,1028.94,989.21,1739.84
2/1/1999,111.756,544.05,1023.65,984.06,1730.81
2/2/1999,112.34,543.82,1020.34,981.09,1715.91
2/3/1999,112.185,543.51,1018.48,980.1,1729.84
2/4/1999,112.426,543.48,1014.48,976.62,1697.91
2/5/1999,112.353,545,1012.27,975,1685.58
2/8/1999,112.468,545.53,1013.02,975.79,1691.8
2/9/1999,111.457,545.78,1014.89,977.61,1654.24
2/10/1999,111.205,545.55,1014.47,977.37,1664.64
2/11/1999,111.001,545.76,1014.07,976.78,1706.25
2/12/1999,110.834,545.14,1010.07,968.99,1673.77
2/16/1999,108.699,545.53,1013.13,971.77,1689.76
2/17/1999,108.823,545.48,1015.99,974.19,1665.68
2/18/1999,109.631,544.98,1013.07,971.88,1683.84
2/19/1999,109.341,544.84,1011.99,971.09,1686.48
2/22/1999,108.798,545.03,1014.63,973.49,1731.32
2/23/1999,109.906,544.58,1010.98,970.25,1730.05
2/24/1999,109.326,543.67,1005.96,966.17,1706.03
2/25/1999,109.846,540.32,999.75,961.25,1694.83
2/26/1999,108.391,541.23,1004.52,963.96,1685.77
3/1/1999,108.592,540.35,998.91,959.1,1682.86
3/2/1999,109.414,540.04,1001.48,961.55,1668.37
3/3/1999,110.033,539.19,999.29,959.35,1671.74
3/4/1999,111.162,538.99,997.86,957.78,1697.76
3/5/1999,111.402,539.34,1002.91,961.58,1737.05
3/8/1999,112.586,539.74,1004.95,962.99,1747.04
3/9/1999,113.142,540.85,1010.06,967.15,1743.11
3/10/1999,115.285,541.4,1009.02,966.32,1752.75
3/11/1999,114.291,541.87,1008.98,966.35,1767.93
3/12/1999,113.926,541.94,1011.54,968.56,1763.74
3/15/1999,112.877,541.71,1015.61,970.75,1781.02
3/16/1999,113.253,541.9,1017.62,972.56,1779.84
3/17/1999,114.945,542.06,1015.91,970.96,1768.27
3/18/1999,114.554,542.36,1017.09,971.88,1793.85
3/19/1999,115.501,543.97,1014.32,969.08,1770.34
3/22/1999,117.685,544.27,1012.4,967.59,1767.26
3/23/1999,117.095,544.43,1013,968.36,1719.76
3/24/1999,116.209,544.66,1014.96,970.04,1728.57
3/25/1999,117.772,545.87,1012.32,967.65,1757.75
3/26/1999,118.929,545.3,1012.29,967.71,1747.95
3/29/1999,118.91,545.2,1009.81,965.9,1785.5
3/30/1999,119.391,545.8,1013.9,969.5,1772.79
3/31/1999,118.779,546.39,1011.63,967.66,1753.21
